Employee_ID,Country,Department,Salary,Bonus,Overtime,Attendance,Experience,Leaves,Tax,Net_Pay,Total_Pay,Pay_Deviation,Tax_Ratio,Attendance_Ratio,Risk_Score,Fraud_Label
3913,UAE,Sales,129946,9081,9332,26,10,4,6497.3,141861.7,148359,-6497.299999999988,0.05,0.8666666666666667,0.3770066796977206,0
3914,UK,Operations,152580,39180,4807,24,7,7,33567.6,162999.4,196567,-33567.600000000006,0.22,0.8,0.4326511993708218,0
3915,Germany,Sales,124251,12114,7386,18,13,7,37275.299999999996,106475.70000000001,143751,-37275.29999999999,0.3,0.6,0.31391385179998554,0
3916,USA,IT,45773,20722,1940,20,7,7,11443.25,56991.75,68435,-11443.25,0.25,0.6666666666666666,0.5673284469010115,0
3917,India,Sales,58939,23972,656,26,15,2,11787.800000000001,71779.2,83567,-11787.800000000003,0.2,0.8666666666666667,0.5313860092638152,0
3918,UAE,IT,162186,19985,2503,21,17,7,8109.3,176564.7,184674,-8109.299999999988,0.05,0.7,0.3805156425338808,0
3919,Germany,HR,123475,7888,17042,21,23,3,37042.5,111362.5,148405,-37042.5,0.3,0.7,0.3375302692852804,0
3920,India,IT,37818,5718,11030,27,3,7,7563.6,47002.4,54566,-7563.5999999999985,0.2,0.9,0.5208345232429001,0
3921,India,IT,34335,34147,13138,23,5,2,6867.0,74753.0,81620,-6867.0,0.2,0.7666666666666667,1.1657521479539827,0
3922,UAE,Operations,80008,20309,14601,20,10,2,4000.4,110917.6,114918,-4000.399999999994,0.05,0.6666666666666666,0.5721825317468253,0
3923,Germany,Sales,96745,21299,15646,20,5,0,29023.5,104666.5,133690,-29023.5,0.3,0.6666666666666666,0.46114372835805467,0
3924,India,Operations,199220,24036,10645,26,24,7,39844.0,194057.0,233901,-39844.0,0.2,0.8666666666666667,0.35651541009938764,0
3925,India,Finance,28577,21885,14628,30,7,7,5715.400000000001,59374.6,65090,-5715.4000000000015,0.2,1.0,1.083206074815411,0
3926,Germany,IT,98916,31346,6498,22,7,8,29674.8,107085.2,136760,-29674.800000000003,0.3,0.7333333333333333,0.4712418617817138,0
3927,UK,Finance,160148,28691,13789,24,22,5,35232.56,167395.44,202628,-35232.56,0.21999999999999997,0.8,0.4110680870195069,0
3928,India,Operations,188997,19986,19425,22,23,11,37799.4,190608.6,228408,-37799.399999999994,0.2,0.7333333333333333,0.3756910427149637,0
3929,USA,Sales,84314,29846,12195,23,14,1,21078.5,105276.5,126355,-21078.5,0.25,0.7666666666666667,0.5595731432502312,0
3930,Germany,Operations,66205,10192,18722,25,23,0,19861.5,75257.5,95119,-19861.5,0.3,0.8333333333333334,0.48743523903028474,0
3931,India,Sales,167167,11412,16494,25,15,7,33433.4,161639.6,195073,-33433.399999999994,0.2,0.8333333333333334,0.34698762315528786,0
3932,UAE,Sales,138583,17963,1718,19,5,9,6929.150000000001,151334.85,158264,-6929.149999999994,0.05,0.6333333333333333,0.3831714928959541,0
3933,USA,HR,109715,35623,125,28,5,3,27428.75,118034.25,145463,-27428.75,0.25,0.9333333333333333,0.4529642710659436,0
3934,India,IT,81680,3017,16046,26,4,10,16336.0,84407.0,100743,-16336.0,0.2,0.8666666666666667,0.383725514201763,0
3935,USA,Operations,53400,7279,19318,27,20,10,13350.0,66647.0,79997,-13350.0,0.25,0.9,0.5374737827715357,0
3936,USA,Sales,132345,12412,5917,29,21,6,33086.25,117587.75,150674,-33086.25,0.25,0.9666666666666667,0.31747497072046543,0
3937,UK,Operations,112110,9712,10394,29,9,9,24664.2,107551.8,132216,-24664.199999999997,0.22,0.9666666666666667,0.35026795111943626,0
3938,USA,Operations,145120,17817,17988,29,12,11,36280.0,144645.0,180925,-36280.0,0.25,0.9666666666666667,0.3853135336273429,0
3939,UK,Sales,53562,30080,7590,23,16,3,11783.64,79448.36,91232,-11783.64,0.22,0.7666666666666667,0.7121374855307868,0
3940,Germany,Finance,196735,8624,2082,24,22,0,59020.5,148420.5,207441,-59020.5,0.3,0.8,0.24703458967646832,0
3941,UK,IT,43510,31126,12134,20,8,7,9572.2,77197.8,86770,-9572.199999999997,0.22000000000000003,0.6666666666666666,0.9020900942312113,0
3942,UAE,IT,86608,18579,15058,21,9,9,4330.400000000001,115914.6,120245,-4330.399999999994,0.05000000000000001,0.7,0.5394811102900425,0
3943,India,HR,77182,17131,14301,23,12,8,15436.400000000001,93177.6,108614,-15436.399999999994,0.2,0.7666666666666667,0.5065427172138581,0
3944,Germany,HR,51883,39462,5093,24,20,9,15564.9,80873.1,96438,-15564.899999999994,0.3,0.8,0.8013150743017945,0
3945,Germany,HR,191916,39419,284,23,7,8,57574.799999999996,174044.2,231619,-57574.79999999999,0.3,0.7666666666666667,0.3546658954959461,0
3946,UAE,IT,174800,25375,5566,22,21,8,8740.0,197001.0,205741,-8740.0,0.05,0.7333333333333333,0.40572139588100686,0
3947,UK,Finance,36094,28093,10757,29,4,11,7940.68,67003.32,74944,-7940.679999999993,0.22,0.9666666666666667,0.9576465894608522,0
3948,India,IT,158479,34525,8218,19,23,11,31695.800000000003,169526.2,201222,-31695.79999999999,0.2,0.6333333333333333,0.42360981581155865,0
3949,UK,IT,37644,31030,18658,29,3,10,8281.68,79050.32,87332,-8281.679999999993,0.22,0.9666666666666667,1.1083969822548083,0
3950,USA,IT,110834,7207,3972,24,1,10,27708.5,182608.74306541786,122013,60595.74306541786,0.25,0.8,0.531037614086159,1
3951,UK,IT,133982,12897,13679,22,7,11,29476.04,131081.96,160558,-29476.040000000008,0.22,0.7333333333333333,0.36263892164619127,0
3952,Germany,Finance,77748,28639,11573,29,9,3,23324.399999999998,94635.6,117960,-23324.399999999994,0.3,0.9666666666666667,0.5571613417708494,0
3953,India,HR,84021,4792,4113,26,2,8,16804.2,76121.8,92926,-16804.199999999997,0.2,0.8666666666666667,0.3092945811166256,0
3954,UK,Operations,87651,2420,14378,30,7,10,19283.22,85165.78,104449,-19283.22,0.22,1.0,0.35174879921506885,0
3955,India,HR,61807,31224,10328,28,10,3,12361.400000000001,90997.6,103359,-12361.399999999994,0.2,0.9333333333333333,0.693890336046079,0
3956,India,HR,190144,21198,17673,21,2,1,38028.8,190986.2,229015,-38028.79999999999,0.2,0.7,0.373805957590037,0
3957,USA,Operations,194470,37608,10373,27,13,9,48617.5,193833.5,242451,-48617.5,0.25,0.9,0.3923749164395537,0
3958,USA,IT,53669,19415,18895,29,3,2,13417.25,78561.75,91979,-13417.25,0.25,0.9666666666666667,0.6894673834056904,0
3959,Germany,Finance,186233,19875,5720,19,13,1,55869.9,155958.1,211828,-55869.899999999994,0.3,0.6333333333333333,0.3031333329753588,0
3960,UAE,Finance,163354,6975,17539,24,10,0,8167.700000000001,179700.3,187868,-8167.700000000012,0.05,0.8,0.37930990364484485,0
3961,India,HR,51539,28461,19172,24,12,10,10307.800000000001,88864.2,99172,-10307.800000000003,0.2,0.8,0.8497498981353926,0
3962,UAE,Operations,159379,23331,5153,18,3,5,7968.950000000001,179894.05,187863,-7968.950000000012,0.05,0.6,0.40686988248138084,0
3963,Germany,Sales,42745,18893,6226,28,20,3,12823.5,55040.5,67864,-12823.5,0.3,0.9333333333333333,0.6067879284126799,0
3964,India,IT,195505,20243,2976,30,6,6,39101.0,179623.0,218724,-39101.0,0.2,1.0,0.32161274647707216,0
3965,India,HR,59555,17535,5251,22,3,6,11911.0,70430.0,82341,-11911.0,0.2,0.7333333333333333,0.4990059608765007,0
3966,UAE,Finance,157145,7061,3499,20,2,9,7857.25,159847.75,167705,-7857.25,0.05,0.6666666666666666,0.3298127525533743,0
3967,UK,Operations,57683,3858,19297,26,23,0,12690.26,68147.74,80838,-12690.259999999995,0.22,0.8666666666666667,0.48153913631399203,0
3968,USA,Operations,50741,27489,16587,26,22,11,12685.25,82131.75,94817,-12685.25,0.25,0.8666666666666667,0.8003631185826057,0
3969,UK,HR,178358,15678,18206,24,14,8,39238.76,173003.24,212242,-39238.76000000001,0.22,0.8,0.35677666266721986,0
3970,UAE,Sales,28599,36833,10736,29,15,7,1429.95,74738.05,76168,-1429.949999999997,0.05,0.9666666666666667,1.4117771600405609,0
3971,USA,Finance,153513,21350,8633,26,18,9,38378.25,145117.75,183496,-38378.25,0.25,0.8666666666666667,0.35609508640962,0
3972,UK,HR,52293,15346,6971,29,19,0,11504.460000000001,63105.54,74610,-11504.46,0.22000000000000003,0.9666666666666667,0.5194072246763428,0
3973,USA,Sales,40389,8773,9507,19,22,7,10097.25,48571.75,58669,-10097.25,0.25,0.6333333333333333,0.51828034860977,0
3974,India,Operations,37318,31465,13158,28,10,4,7463.6,74477.4,81941,-7463.600000000006,0.2,0.9333333333333333,1.0417659038533684,0
3975,UK,IT,28055,11788,11108,27,20,0,6172.1,44778.9,50951,-6172.0999999999985,0.22,0.9,0.7656841917661736,0
3976,USA,Finance,146164,34343,12077,25,17,3,36541.0,156043.0,192584,-36541.0,0.25,0.8333333333333334,0.4390492871021592,0
3977,USA,Finance,107579,39210,4175,27,17,6,26894.75,124069.25,150964,-26894.75,0.25,0.9,0.5034186504801123,0
3978,USA,Sales,162392,11247,2859,27,19,11,40598.0,135900.0,176498,-40598.0,0.25,0.9,0.2840441647371792,0
3979,UK,HR,129817,37972,2962,27,24,4,28559.74,142191.26,170751,-28559.73999999999,0.22,0.9,0.45244288498424706,0
3980,Germany,Operations,29642,18959,13616,30,4,10,8892.6,53324.4,62217,-8892.599999999999,0.3,1.0,0.9333283853990958,0
3981,UK,Sales,34321,25807,17751,18,11,2,7550.62,70328.38,77879,-7550.619999999995,0.22,0.6,1.0706743393257772,0
3982,UAE,IT,104968,36133,12857,20,17,11,5248.400000000001,148709.6,153958,-5248.399999999994,0.05,0.6666666666666666,0.5994510708025302,0
3983,UK,IT,127770,26218,5210,25,24,10,28109.4,131088.6,159198,-28109.399999999994,0.22,0.8333333333333334,0.40210362369883385,0
3984,USA,IT,182116,23734,2909,28,10,3,45529.0,163230.0,208759,-45529.0,0.25,0.9333333333333333,0.32581047244613326,0
3985,India,Sales,178043,24828,10408,25,22,1,35608.6,177670.4,213279,-35608.600000000006,0.19999999999999998,0.8333333333333334,0.3726892941592761,0
3986,UK,Operations,134762,19400,3405,27,17,7,29647.64,127919.36,157567,-29647.64,0.22,0.9,0.34993030676303405,0
3987,UK,Finance,139183,22002,15993,25,12,11,30620.26,146557.74,177178,-30620.26000000001,0.22,0.8333333333333334,0.4135995200563287,0
3988,USA,HR,142159,34793,14923,28,10,1,35539.75,156335.25,191875,-35539.75,0.25,0.9333333333333333,0.45930736006865547,0
3989,India,Finance,50727,38492,820,29,10,10,10145.400000000001,79893.6,90039,-10145.399999999994,0.20000000000000004,0.9666666666666667,0.7808638397697479,0
3990,India,Operations,178631,34217,7255,28,6,5,35726.200000000004,184376.8,220103,-35726.20000000001,0.2,0.9333333333333333,0.3984545795522614,0
3991,UAE,Finance,98820,38226,19046,24,17,6,4941.0,151151.0,156092,-4941.0,0.05,0.8,0.6714177292046144,0
3992,UK,Sales,134062,29932,14941,19,19,6,29493.64,149441.36,178935,-29493.640000000014,0.22,0.6333333333333333,0.45715794184780173,0
3993,India,IT,52476,32875,11017,20,2,0,10495.2,85872.8,96368,-10495.199999999997,0.2,0.6666666666666666,0.804499961887339,0
3994,India,Operations,167063,27046,4453,26,4,7,33412.6,165149.4,198562,-33412.600000000006,0.19999999999999998,0.8666666666666667,0.3693164853977242,0
3995,Germany,Operations,145355,25664,19513,19,18,8,43606.5,146925.5,190532,-43606.5,0.3,0.6333333333333333,0.4141388325135015,0
3996,Germany,Finance,95047,26453,12206,30,21,6,28514.1,105191.9,133706,-28514.100000000006,0.3,1.0,0.4818728628994077,0
3997,India,Sales,166868,6746,13710,24,4,7,33373.6,153950.4,187324,-33373.600000000006,0.19999999999999998,0.8,0.31759546467866817,0
3998,UAE,Finance,28881,25973,14860,18,6,3,1444.0500000000002,68269.95,69714,-1444.050000000003,0.05000000000000001,0.6,1.2232327481735397,0
3999,India,Finance,40668,15217,8086,20,14,11,8133.6,55837.4,63971,-8133.5999999999985,0.2,0.6666666666666666,0.621221107504672,0
4000,USA,Operations,190384,25362,15776,30,7,7,47596.0,183926.0,231522,-47596.0,0.25,1.0,0.3679689469703336,0
4001,UK,Finance,53106,11133,18050,18,12,2,11683.32,70605.68,82289,-11683.320000000007,0.22,0.6,0.5846778895040108,0
4002,UAE,IT,40729,37809,7389,23,2,0,2036.45,83890.55,85927,-2036.449999999997,0.05,0.7666666666666667,1.0436658155122884,0
4003,USA,Finance,154354,7404,19784,21,18,7,38588.5,142953.5,181542,-38588.5,0.25,0.7,0.33548110188268526,0
4004,UAE,IT,95320,35339,11774,18,24,10,4766.0,137667.0,142433,-4766.0,0.05,0.6,0.6186309274024339,0
4005,USA,Operations,79913,30725,2200,22,13,11,19978.25,92859.75,112838,-19978.25,0.25,0.7333333333333333,0.5106543991590855,0
4006,UK,Sales,84402,10796,12142,21,13,5,18568.44,88771.56,107340,-18568.440000000002,0.21999999999999997,0.7,0.40985365275704366,0
4007,UK,IT,146649,23364,17367,28,5,8,32262.78,155117.22,187380,-32262.78,0.22,0.9333333333333333,0.4165788106294621,0
4008,Germany,Sales,128930,3236,6051,27,7,2,38679.0,99538.0,138217,-38679.0,0.3,0.9,0.25572868998681453,0
4009,USA,Sales,193354,4380,4115,28,12,7,48338.5,153510.5,201849,-48338.5,0.25,0.9333333333333333,0.25362625029738195,0
4010,Germany,IT,194290,16538,19024,27,14,8,58287.0,171565.0,229852,-58287.0,0.3,0.9,0.3283334191157548,0
4011,USA,Operations,174022,13971,6371,19,1,8,43505.5,150858.5,194364,-43505.5,0.25,0.6333333333333333,0.3031642550941835,0
4012,Germany,HR,84739,36285,19801,30,24,11,25421.7,115403.3,140825,-25421.699999999997,0.3,1.0,0.6499402872349214,0
4013,UK,Sales,29507,19917,6587,24,10,6,6491.54,109092.35443999236,56011,53081.354439992356,0.22,0.8,1.4461180849289224,1
4014,UAE,Sales,127552,13486,10607,29,9,11,6377.6,145267.4,151645,-6377.600000000006,0.05,0.9666666666666667,0.408905544405419,0
4015,Germany,Operations,104059,39410,15234,25,10,10,31217.699999999997,127485.3,158703,-31217.699999999997,0.3,0.8333333333333334,0.5629478468945501,0
4016,USA,Operations,180739,27446,13930,21,7,9,45184.75,176930.25,222115,-45184.75,0.25,0.7,0.37754151013339676,0
4017,USA,Finance,160064,23703,9080,26,16,2,40016.0,152831.0,192847,-40016.0,0.25,0.8666666666666667,0.3626955467812875,0
4018,UK,Operations,155514,13399,1883,20,12,2,34213.08,136582.91999999998,170796,-34213.080000000016,0.22,0.6666666666666666,0.3015765525933356,0
4019,USA,Sales,112680,14685,4821,30,12,1,28170.0,104016.0,132186,-28170.0,0.25,1.0,0.3418982960596379,0
4020,India,IT,50530,24241,3822,23,19,0,10106.0,68487.0,78593,-10106.0,0.2,0.7666666666666667,0.6211973085295863,0
4021,UAE,HR,40305,6487,8338,28,13,1,2015.25,53114.75,55130,-2015.25,0.05,0.9333333333333333,0.5217869991316214,0
4022,Germany,Finance,134097,14018,18100,24,21,4,40229.1,125985.9,166215,-40229.100000000006,0.3,0.8,0.3641615397809048,0
4023,UAE,IT,77044,32825,2477,24,18,0,3852.2000000000003,108493.8,112346,-3852.199999999997,0.05,0.8,0.6025289444992472,0
4024,UK,HR,155436,9750,13135,23,3,9,34195.92,144125.08000000002,178321,-34195.919999999984,0.22,0.7666666666666667,0.3286112869605497,0
4025,Germany,HR,114363,19684,9655,26,7,3,34308.9,109393.1,143702,-34308.899999999994,0.3,0.8666666666666667,0.38113751825328124,0
4026,Germany,HR,83817,16410,10437,18,1,10,25145.1,85518.9,110664,-25145.100000000006,0.3,0.6,0.4217613371988976,0
4027,India,IT,128038,17105,15332,30,3,9,25607.600000000002,134867.4,160475,-25607.600000000006,0.2,1.0,0.4053626267201924,0
4028,UK,Finance,71666,20913,9502,26,21,9,15766.52,127206.6439916147,102081,25125.643991614706,0.22,0.8666666666666667,0.68899887251255,0
4029,USA,Finance,182245,38028,368,30,14,0,45561.25,175079.75,220641,-45561.25,0.25,1.0,0.37227646849021917,0
4030,India,HR,43909,19711,19233,26,4,11,8781.800000000001,74071.2,82853,-8781.800000000003,0.2,0.8666666666666667,0.817045708169168,0
4031,India,IT,187079,26967,13598,21,19,9,37415.8,190228.2,227644,-37415.79999999999,0.2,0.7,0.384514884086402,0
4032,UAE,HR,169057,38023,2747,30,22,7,8452.85,201374.15,209827,-8452.850000000006,0.05,1.0,0.45218798984957737,0
4033,UAE,Operations,47525,38005,7562,29,6,11,2376.25,90715.75,93092,-2376.25,0.05,0.9666666666666667,0.9402488164124144,0
4034,UAE,Finance,137293,28622,7139,29,20,4,6864.650000000001,166189.35,173054,-6864.649999999994,0.05,0.9666666666666667,0.46213066216048887,0
4035,India,Sales,126046,11497,10010,22,9,9,25209.2,122343.8,147553,-25209.199999999997,0.2,0.7333333333333333,0.3514981832029576,0
4036,USA,HR,62403,18350,6704,20,11,3,15600.75,71856.25,87457,-15600.75,0.25,0.6666666666666666,0.4952979023444385,0
4037,Germany,Operations,193265,24696,1887,24,22,2,57979.5,161868.5,219848,-57979.5,0.3,0.8,0.3053064445191835,0
4038,UAE,Finance,159902,29470,11975,19,15,8,7995.1,193351.9,201347,-7995.100000000006,0.05,0.6333333333333333,0.45894404072494405,0
4039,USA,IT,156605,32889,16443,25,9,5,39151.25,333798.2911492025,205937,127861.2911492025,0.25,0.8333333333333334,0.7549438864963491,1
4040,UK,Finance,177018,12224,544,26,11,11,38943.96,150842.04,189786,-38943.95999999999,0.22,0.8666666666666667,0.2841824673197076,0
4041,UAE,IT,48504,7465,19448,23,10,0,2425.2000000000003,72991.8,75417,-2425.199999999997,0.05,0.7666666666666667,0.6333073560943427,0
4042,Germany,IT,135551,18882,13555,26,2,7,40665.299999999996,127322.70000000001,167988,-40665.29999999999,0.3,0.8666666666666667,0.3675082441295158,0
4043,UK,HR,80715,34203,17614,23,22,9,17757.3,114774.7,132532,-17757.300000000003,0.22,0.7666666666666667,0.6615599330979371,0
4044,UK,HR,184327,29944,14813,20,14,1,40551.94,188532.06,229084,-40551.94,0.22,0.6666666666666666,0.3959328693029236,0
4045,Germany,Finance,61855,31837,13333,27,4,8,18556.5,88468.5,107025,-18556.5,0.3,0.9,0.6996241209279768,0
4046,UAE,Operations,66721,4944,16942,20,2,10,3336.05,85270.95,88607,-3336.050000000003,0.05,0.6666666666666666,0.4892235578003926,0
4047,India,Finance,136597,26336,14684,19,5,6,27319.4,150297.6,177617,-27319.399999999994,0.2,0.6333333333333333,0.43945972459131605,0
4048,Germany,Sales,197922,33796,8861,22,14,2,59376.6,181202.4,240579,-59376.600000000006,0.3,0.7333333333333333,0.3563899920170572,0
4049,Germany,IT,125659,30789,17454,30,15,3,37697.7,136204.3,173902,-37697.70000000001,0.3,1.0,0.4648540096610668,0
4050,Germany,IT,59723,26222,1050,21,19,2,17916.899999999998,69078.1,86995,-17916.899999999994,0.3,0.7,0.5278909297925423,0
4051,UK,HR,191811,2135,14292,29,6,5,42198.42,166039.58000000002,208238,-42198.419999999984,0.22,0.9666666666666667,0.2864980319168348,0
4052,USA,Operations,30539,17773,15756,23,15,8,7634.75,56433.25,64068,-7634.75,0.25,0.7666666666666667,0.9419422705393103,0
4053,India,HR,141360,28447,4022,22,14,9,28272.0,145557.0,173829,-28272.0,0.2,0.7333333333333333,0.3979378890775325,0
4054,UAE,Sales,126140,6033,8336,23,8,8,6307.0,134202.0,140509,-6307.0,0.05,0.7666666666666667,0.3581306484858094,0
4055,UAE,Finance,177383,22497,2634,21,20,0,8869.15,193644.85,202514,-8869.149999999994,0.049999999999999996,0.7,0.3826886172857602,0
4056,USA,Finance,94180,16178,7288,30,12,9,23545.0,94101.0,117646,-23545.0,0.25,1.0,0.39167445317477173,0
4057,Germany,Operations,141985,8546,8992,20,4,5,42595.5,116927.5,159523,-42595.5,0.3,0.6666666666666666,0.29013099975349504,0
4058,India,HR,110981,10396,1485,18,21,0,22196.2,100665.8,122862,-22196.199999999997,0.2,0.6,0.31359998558311786,0
4059,UAE,HR,60934,22978,19207,22,6,10,3046.7000000000003,100072.3,103119,-3046.699999999997,0.05,0.7333333333333333,0.7380935110119146,0
4060,UAE,Sales,165583,14882,17056,23,11,3,8279.15,189241.85,197521,-8279.149999999994,0.049999999999999996,0.7666666666666667,0.40971690934455834,0
4061,Germany,Finance,156255,18945,12166,22,23,6,46876.5,140489.5,187366,-46876.5,0.3,0.7333333333333333,0.34158682922146494,0
4062,USA,HR,34475,23784,17798,22,22,3,8618.75,67438.25,76057,-8618.75,0.25,0.7333333333333333,1.017678752719362,0
4063,India,Operations,84577,5314,3894,29,7,8,16915.4,76869.6,93785,-16915.399999999994,0.2,0.9666666666666667,0.31160575570190474,0
4064,USA,Finance,51008,20595,3846,23,4,9,12752.0,62697.0,75449,-12752.0,0.25,0.7666666666666667,0.5528720984943538,0
4065,USA,Sales,67756,20755,14481,21,15,4,16939.0,86053.0,102992,-16939.0,0.25,0.7,0.5676574768286203,0
4066,India,Operations,105730,34311,9386,29,1,8,21146.0,128281.0,149427,-21146.0,0.2,0.9666666666666667,0.520424666603613,0
4067,India,IT,183984,32598,18408,21,9,0,36796.8,198193.2,234990,-36796.79999999999,0.2,0.7,0.4240562222801983,0
4068,UAE,Sales,107702,37449,17741,28,23,11,5385.1,157506.9,162892,-5385.100000000006,0.05,0.9333333333333333,0.627230413548495,0
4069,UAE,Operations,71840,37574,14996,30,20,3,3592.0,120818.0,124410,-3592.0,0.05,1.0,0.7763613585746103,0
4070,India,HR,63623,20639,8048,25,8,6,12724.6,79585.4,92310,-12724.600000000006,0.2,0.8333333333333334,0.542973767348286,0
4071,UK,IT,88303,33023,568,28,12,1,19426.66,102467.34,121894,-19426.660000000003,0.22,0.9333333333333333,0.4996410314485351,0
4072,UAE,Sales,71062,11092,6490,25,7,8,3553.1000000000004,85090.9,88644,-3553.100000000006,0.05,0.8333333333333334,0.44905955362922517,0
4073,UK,HR,81690,8382,1945,29,18,2,17971.8,74045.2,92017,-17971.800000000003,0.22,0.9666666666666667,0.32011090708777085,0
