Employee_ID,Salary,Bonus,Overtime,Attendance,Experience,Leaves,Tax,Net_Pay,anomaly,Validation_Flag,Total_Pay,Pay_Deviation,Tax_Ratio,Attendance_Ratio,Risk_Score,Fraud_Label,Country_India,Country_UAE,Country_UK,Country_USA,Department_HR,Department_IT,Department_Ops,Department_Sales,Anomaly,Cluster,Decision
4171,93908,27797,9811,24,9,0,4695.400000000001,126820.6,1,Valid,131516,-4695.399999999994,0.05,0.8,0.5548864846445457,0,False,True,False,False,False,True,False,False,1,0,Approve
4172,186726,41234,275,27,22,1,41079.72,187155.28,1,Valid,228235,-41079.72,0.22,0.9,0.3894620138598803,0,False,False,True,False,False,False,False,False,1,2,Approve
4173,89696,24410,12295,18,15,1,19733.12,106667.88,1,Valid,126401,-19733.119999999995,0.22,0.6,0.5067434891188013,0,False,False,True,False,False,False,False,False,1,3,Approve
4174,113115,28382,714,23,11,9,5655.75,136555.25,1,Valid,142211,-5655.75,0.05,0.7666666666666667,0.4644262476240994,0,False,True,False,False,True,False,False,False,1,0,Approve
4175,60194,7747,6054,26,7,3,12038.800000000001,61956.2,1,Valid,73995,-12038.800000000003,0.2,0.8666666666666667,0.39043525932817225,0,True,False,False,False,False,True,False,False,1,1,Approve
4176,195909,28655,809,23,18,8,48977.25,176395.75,1,Valid,225373,-48977.25,0.25,0.7666666666666667,0.329864503417403,0,False,False,False,True,False,False,False,True,1,2,Approve
4177,114358,35348,13215,21,2,1,25158.76,137762.24,1,Valid,162921,-25158.76000000001,0.21999999999999997,0.7,0.5197045418772627,0,False,False,True,False,True,False,False,False,1,3,Approve
4178,132548,17454,9053,27,2,7,33137.0,125918.0,1,Valid,159055,-33137.0,0.25,0.9,0.35815629055134746,0,False,False,False,True,False,True,False,False,1,2,Approve
4179,180799,17587,36,26,13,0,54239.7,144182.3,1,Valid,198422,-54239.70000000001,0.3,0.8666666666666667,0.27821110736231947,0,False,False,False,False,False,False,True,False,1,2,Approve
4180,64579,27555,10273,30,11,7,12915.800000000001,89491.2,1,Valid,102407,-12915.800000000003,0.2,1.0,0.6341265736539742,0,True,False,False,False,False,True,False,False,1,1,Approve
4181,126554,33071,19692,20,19,2,37966.2,141350.8,1,Valid,179317,-37966.20000000001,0.3,0.6666666666666666,0.48628443194209586,0,False,False,False,False,True,False,False,False,1,2,Approve
4182,177627,25239,12499,30,20,4,53288.1,162076.9,1,Valid,215365,-53288.100000000006,0.3,1.0,0.3516828522690807,0,False,False,False,False,False,False,False,False,1,2,Approve
4183,83294,36602,11403,27,1,0,24988.2,106310.8,1,Valid,131299,-24988.199999999997,0.3,0.9,0.5997423583931616,0,False,False,False,False,False,False,False,True,1,1,Approve
4184,79777,7203,15037,21,17,0,15955.400000000001,86061.6,1,Valid,102017,-15955.399999999994,0.2,0.7,0.4162951727941637,0,True,False,False,False,False,False,True,False,1,3,Approve
4185,166978,18635,19039,21,20,5,33395.6,171256.4,1,Valid,204652,-33395.600000000006,0.19999999999999998,0.7,0.38653367509492265,0,True,False,False,False,False,True,False,False,1,2,Approve
4186,70751,6144,14017,21,18,2,3537.55,87374.45,1,Valid,90912,-3537.550000000003,0.05,0.7,0.4646582380461053,0,False,True,False,False,True,False,False,False,1,0,Approve
4187,138750,37699,17365,23,8,7,34687.5,159126.5,1,Valid,193814,-34687.5,0.25,0.7666666666666667,0.49028504504504505,0,False,False,False,True,True,False,False,False,1,2,Approve
4188,104180,24083,14696,30,13,3,26045.0,116914.0,1,Valid,142959,-26045.0,0.25,1.0,0.4714551737377616,0,False,False,False,True,False,False,False,True,1,1,Approve
4189,61644,31127,6447,28,4,5,3082.2000000000003,96135.8,1,Valid,99218,-3082.199999999997,0.05,0.9333333333333333,0.7012140678735967,0,False,True,False,False,True,False,False,False,1,0,Approve
4190,63521,17213,12583,28,19,9,3176.05,90140.95,1,Valid,93317,-3176.050000000003,0.05,0.9333333333333333,0.5935420569575416,0,False,True,False,False,True,False,False,False,1,0,Approve
4191,41564,21944,151,24,3,8,12469.199999999999,51189.8,1,Valid,63659,-12469.199999999997,0.3,0.8,0.5817495909922048,0,False,False,False,False,False,False,False,True,1,3,Approve
4192,135155,6187,14257,26,6,7,6757.75,148841.25,1,Valid,155599,-6757.75,0.05,0.8666666666666667,0.3803357256483297,0,False,True,False,False,False,False,True,False,1,0,Approve
4193,188371,8133,11486,28,6,3,41441.62,166548.38,1,Valid,207990,-41441.619999999995,0.22,0.9333333333333333,0.3008080543183399,0,False,False,True,False,False,False,False,False,1,2,Approve
4194,174493,8411,13507,20,22,9,43623.25,152787.75,1,Valid,196411,-43623.25,0.25,0.6666666666666666,0.3051860246542841,0,False,False,False,True,False,False,False,False,1,2,Approve
4195,118747,39457,9514,25,6,7,5937.35,161780.65,1,Valid,167718,-5937.350000000006,0.05,0.8333333333333334,0.5656664589421206,0,False,True,False,False,False,True,False,False,1,0,Approve
4196,41202,42175,5648,25,24,6,9064.44,79960.56,1,Valid,89025,-9064.440000000002,0.22,0.8333333333333334,1.0327791854764332,0,False,False,True,False,False,False,True,False,1,3,Review
4197,139407,40191,1511,18,8,4,30669.54,150439.46,1,Valid,181109,-30669.540000000008,0.22,0.6,0.4423130689276722,0,False,False,True,False,False,True,False,False,1,2,Approve
4198,164757,11728,18642,22,17,6,36246.54,158880.46,1,Valid,195127,-36246.54000000001,0.22,0.7333333333333333,0.3517176083565493,0,False,False,True,False,False,False,False,False,1,2,Approve
4199,120197,38744,16615,30,10,6,26443.34,149112.66,1,Valid,175556,-26443.339999999997,0.22,1.0,0.5425750892285165,0,False,False,True,False,False,False,False,True,1,1,Approve
4200,72637,27881,19126,27,24,9,21791.1,97852.9,1,Valid,119644,-21791.100000000006,0.3,0.9,0.6366737337720445,0,False,False,False,False,True,False,False,False,1,1,Approve
4201,179438,17801,7749,22,5,1,39476.36,165511.64,1,Valid,204988,-39476.359999999986,0.22,0.7333333333333333,0.3293538269485839,0,False,False,True,False,False,False,False,False,1,2,Approve
4202,54276,15548,571,29,19,6,16282.8,54112.2,1,Valid,70395,-16282.800000000003,0.3,0.9666666666666667,0.4168354337091901,0,False,False,False,False,False,False,True,False,1,1,Approve
4203,110946,37886,17586,25,11,2,33283.799999999996,338950.6236522835,1,Valid,166418,172532.6236522835,0.29999999999999993,0.8333333333333334,1.100674085552296,1,False,False,False,False,False,False,False,False,1,3,Audit
4204,105214,39310,12232,25,10,7,23147.08,133608.91999999998,1,Valid,156756,-23147.080000000016,0.22000000000000003,0.8333333333333334,0.565288611781702,0,False,False,True,False,False,False,True,False,1,1,Approve
4205,185647,24427,9762,29,3,7,46411.75,173424.25,1,Valid,219836,-46411.75,0.25,0.9666666666666667,0.3486545702327536,0,False,False,False,True,False,False,True,False,1,2,Approve
4206,71230,5972,13217,19,22,8,15670.6,74748.4,1,Valid,90419,-15670.600000000006,0.22,0.6333333333333333,0.40402105854274883,0,False,False,True,False,False,False,True,False,1,3,Approve
4207,154086,38683,9231,20,24,3,33898.92,168101.08000000002,1,Valid,202000,-33898.919999999984,0.22,0.6666666666666666,0.44567854315122724,0,False,False,True,False,False,True,False,False,1,2,Approve
4208,159526,11621,6609,19,10,9,35095.72,142660.28,1,Valid,177756,-35095.72,0.22,0.6333333333333333,0.30985033160738684,0,False,False,True,False,False,False,False,True,1,2,Approve
4209,184093,31013,14629,18,2,2,46023.25,183711.75,1,Valid,229735,-46023.25,0.25,0.6,0.3906037980803181,0,False,False,False,True,False,False,False,False,1,2,Approve
4210,170521,19530,12273,19,9,8,34104.200000000004,168219.8,1,Valid,202324,-34104.20000000001,0.20000000000000004,0.6333333333333333,0.36335606758111905,0,True,False,False,False,False,False,False,True,1,2,Approve
4211,176729,12354,16554,27,5,8,35345.8,170291.2,1,Valid,205637,-35345.79999999999,0.2,0.9,0.345133849000447,0,True,False,False,False,True,False,False,False,1,2,Approve
4212,65059,42359,5151,23,21,1,19517.7,93051.3,1,Valid,112569,-19517.699999999997,0.3,0.7666666666666667,0.7132647289383482,0,False,False,False,False,False,False,False,False,1,3,Approve
4213,31532,28223,6406,29,17,5,9459.6,56701.4,1,Valid,66161,-9459.599999999999,0.3,0.9666666666666667,0.9584365089432957,0,False,False,False,False,False,False,False,True,1,1,Review
4214,132666,46232,14294,18,6,2,33166.5,160025.5,1,Valid,193192,-33166.5,0.25,0.6,0.5335854702787451,0,False,False,False,True,False,False,False,True,1,2,Approve
4215,111551,17550,14893,23,11,4,5577.55,138416.45,1,Valid,143994,-5577.549999999988,0.05,0.7666666666666667,0.47523406334322416,0,False,True,False,False,True,False,False,False,1,0,Approve
4216,198828,27660,188,18,5,1,39765.600000000006,186910.4,1,Valid,226676,-39765.600000000006,0.20000000000000004,0.6,0.3379479751342869,0,True,False,False,False,False,False,True,False,1,2,Approve
4217,101880,36029,13073,19,7,3,30564.0,120418.0,1,Valid,150982,-30564.0,0.3,0.6333333333333333,0.5345396544954848,0,False,False,False,False,False,False,False,False,1,3,Approve
4218,136734,35268,7145,25,7,2,27346.800000000003,151800.2,1,Valid,179147,-27346.79999999999,0.2,0.8333333333333334,0.45190486638290406,0,True,False,False,False,False,False,False,False,1,2,Approve
4219,143997,31340,5927,23,4,1,35999.25,145264.75,1,Valid,181264,-35999.25,0.25,0.7666666666666667,0.40204674402938945,0,False,False,False,True,True,False,False,False,1,2,Approve
4220,195278,9290,599,26,21,5,48819.5,156347.5,-1,Valid,205167,-48819.5,0.25,0.8666666666666667,0.2601416954290806,0,False,False,False,True,False,False,True,False,-1,2,Approve
4221,82168,35138,13133,18,10,2,4108.400000000001,126330.6,1,Valid,130439,-4108.399999999994,0.05000000000000001,0.6,0.6802438905656704,0,False,True,False,False,False,False,False,False,1,0,Approve
4222,143123,11446,12209,22,24,3,7156.150000000001,159621.85,1,Valid,166778,-7156.149999999994,0.05,0.7333333333333333,0.3921637682273289,0,False,True,False,False,False,False,False,False,1,0,Approve
4223,185622,18432,11524,24,18,5,46405.5,169172.5,1,Valid,215578,-46405.5,0.25,0.8,0.3317588971134887,0,False,False,False,True,False,False,False,False,1,2,Approve
4224,167461,6522,14317,26,1,4,50238.299999999996,138061.7,1,Valid,188300,-50238.29999999999,0.3,0.8666666666666667,0.28855918691516236,0,False,False,False,False,False,False,True,False,1,2,Approve
4225,117897,38329,19960,28,14,3,23579.4,152606.6,1,Valid,176186,-23579.399999999994,0.2,0.9333333333333333,0.5691542617708678,0,True,False,False,False,True,False,False,False,1,1,Approve
4226,196919,8540,9145,26,6,3,43322.18,171281.82,1,Valid,214604,-43322.17999999999,0.22,0.8666666666666667,0.29222190850044943,0,False,False,True,False,False,False,False,False,1,2,Approve
4227,134599,17328,14357,21,11,1,6729.950000000001,159554.05,1,Valid,166284,-6729.950000000012,0.05,0.7,0.4391155580650673,0,False,True,False,False,False,False,False,True,1,0,Approve
4228,109239,39247,9817,30,14,9,24032.58,134270.41999999998,1,Valid,158303,-24032.580000000016,0.22000000000000003,1.0,0.5394138174095332,0,False,False,True,False,False,False,True,False,1,1,Approve
4229,48642,11677,1870,21,20,3,14592.6,47596.4,1,Valid,62189,-14592.599999999999,0.3,0.7,0.40110850705151924,0,False,False,False,False,False,True,False,False,1,3,Approve
4230,136862,46616,18408,21,3,7,6843.1,195042.9,1,Valid,201886,-6843.100000000006,0.05,0.7,0.6041243734564743,0,False,True,False,False,True,False,False,False,1,0,Approve
4231,66509,30947,12521,20,16,4,14631.98,95345.02,1,Valid,109977,-14631.979999999996,0.22,0.6666666666666666,0.6726699544422559,0,False,False,True,False,False,False,False,True,1,3,Approve
4232,109417,18520,5453,25,16,9,32825.1,100564.9,1,Valid,133390,-32825.100000000006,0.3,0.8333333333333334,0.35838462030580254,0,False,False,False,False,False,False,False,False,1,1,Approve
4233,79237,49711,1827,22,7,9,15847.400000000001,114927.6,1,Valid,130775,-15847.399999999994,0.2,0.7333333333333333,0.6929941820109293,0,True,False,False,False,False,True,False,False,1,3,Approve
4234,176486,27805,16923,24,8,7,52945.799999999996,168268.2,1,Valid,221214,-52945.79999999999,0.3,0.8,0.37781671067393446,0,False,False,False,False,True,False,False,False,1,2,Approve
4235,93176,35444,16225,27,4,5,4658.8,140186.2,1,Valid,144845,-4658.799999999988,0.05,0.9,0.6557585644371942,0,False,True,False,False,False,False,True,False,1,0,Approve
4236,158633,25143,7202,23,12,9,39658.25,151319.75,1,Valid,190978,-39658.25,0.25,0.7666666666666667,0.36318877534939137,0,False,False,False,True,False,True,False,False,1,2,Approve
4237,109865,15292,4438,26,12,4,21973.0,107622.0,1,Valid,129595,-21973.0,0.2,0.8666666666666667,0.361669321439949,0,True,False,False,False,False,True,False,False,1,1,Approve
4238,147181,47844,19885,20,10,3,32379.82,182530.18,1,Valid,214910,-32379.820000000007,0.22,0.6666666666666666,0.5426118452789424,0,False,False,True,False,False,False,False,True,1,2,Approve
4239,92059,21017,12139,23,12,9,4602.95,120612.05,1,Valid,125215,-4602.949999999997,0.049999999999999996,0.7666666666666667,0.5239261234643,0,False,True,False,False,True,False,False,False,1,0,Approve
4240,79150,30323,11218,20,11,8,19787.5,272854.207738998,1,Valid,120691,152163.207738998,0.25,0.6666666666666666,1.2299540407037195,1,False,False,False,True,False,False,False,True,1,3,Audit
4241,118367,46423,12924,19,11,9,35510.1,142203.9,1,Valid,177714,-35510.100000000006,0.3,0.6333333333333333,0.5500483242795712,0,False,False,False,False,False,False,False,True,1,2,Approve
4242,71091,46713,19921,20,15,4,17772.75,119952.25,1,Valid,137725,-17772.75,0.25,0.6666666666666666,0.8530921635650082,0,False,False,False,True,False,False,False,False,1,3,Review
4243,30903,27320,6716,19,6,9,1545.15,63393.85,1,Valid,64939,-1545.1500000000015,0.05,0.6333333333333333,1.034234702132479,0,False,True,False,False,False,False,True,False,1,0,Review
4244,84235,13774,16088,19,11,5,4211.75,109885.25,1,Valid,114097,-4211.75,0.05,0.6333333333333333,0.5140568053659406,0,False,True,False,False,False,True,False,False,1,0,Approve
4245,85342,7205,6818,27,2,6,21335.5,78029.5,1,Valid,99365,-21335.5,0.25,0.9,0.332031707717185,0,False,False,False,True,True,False,False,False,1,1,Approve
4246,65572,17342,4286,28,24,0,19671.6,67528.4,1,Valid,87200,-19671.600000000006,0.3,0.9333333333333333,0.4343488074178003,0,False,False,False,False,False,False,True,False,1,1,Approve
4247,47610,9027,4739,24,22,8,11902.5,49473.5,1,Valid,61376,-11902.5,0.25,0.8,0.4174448645242596,0,False,False,False,True,False,False,True,False,1,1,Approve
4248,64052,21327,2089,27,9,7,3202.6000000000004,84265.4,1,Valid,87468,-3202.600000000006,0.05,0.9,0.5376431649284956,0,False,True,False,False,True,False,False,False,1,0,Approve
4249,128993,26200,5605,20,11,4,6449.650000000001,154348.35,1,Valid,160798,-6449.649999999994,0.05,0.6666666666666666,0.4532494398920872,0,False,True,False,False,False,False,True,False,1,0,Approve
4250,117063,12188,6822,25,16,2,25753.86,110319.14,1,Valid,136073,-25753.86,0.22,0.8333333333333334,0.3418462024721731,0,False,False,True,False,False,False,False,False,1,1,Approve
4251,198622,7808,3321,30,13,4,43696.840000000004,166054.16,1,Valid,209751,-43696.84,0.22000000000000003,1.0,0.2715497175539467,0,False,False,True,False,False,False,True,False,1,2,Approve
4252,190083,18851,11773,19,13,4,38016.6,534957.5538921418,1,Valid,220707,314250.5538921418,0.19999999999999998,0.6333333333333333,0.902550812895643,1,True,False,False,False,False,False,False,False,-1,0,Review
4253,195836,20354,18933,28,22,8,9791.800000000001,358674.80124383274,-1,Valid,235123,123551.80124383274,0.05,0.9333333333333333,0.6200286993869861,1,False,True,False,False,False,True,False,False,-1,0,Approve
4254,127540,20058,1216,28,22,6,28058.8,120755.2,1,Valid,148814,-28058.800000000003,0.22,0.9333333333333333,0.34980837384350005,0,False,False,True,False,False,True,False,False,1,1,Approve
4255,83533,19620,4885,24,18,1,20883.25,87154.75,1,Valid,108038,-20883.25,0.25,0.8,0.42450199322423476,0,False,False,False,True,False,False,False,True,1,1,Approve
4256,185136,36230,12170,20,21,4,55540.799999999996,177995.2,1,Valid,233536,-55540.79999999999,0.3,0.6666666666666666,0.3864270590268776,0,False,False,False,False,False,False,False,False,1,2,Approve
4257,153989,41681,8933,26,1,8,38497.25,166105.75,1,Valid,204603,-38497.25,0.25,0.8666666666666667,0.44927900694205425,0,False,False,False,True,False,True,False,False,1,2,Approve
4258,150388,22803,9906,24,20,1,45116.4,137980.6,1,Valid,183097,-45116.399999999994,0.3,0.8,0.3556612229699178,0,False,False,False,False,False,False,True,False,1,2,Approve
4259,58702,7167,12236,26,10,7,12914.44,65190.56,1,Valid,78105,-12914.440000000002,0.22,0.8666666666666667,0.4445294538516575,0,False,False,True,False,True,False,False,False,1,1,Approve
4260,153482,7144,2797,19,19,2,30696.4,132726.6,1,Valid,163423,-30696.399999999994,0.2,0.6333333333333333,0.2835165035639358,0,True,False,False,False,True,False,False,False,1,2,Approve
4261,38631,7167,818,23,17,3,9657.75,92758.01058716596,1,Valid,46616,46142.01058716596,0.25,0.7666666666666667,0.8009009131565268,1,False,False,False,True,False,False,False,False,1,3,Review
4262,117388,47520,8434,22,1,1,29347.0,143995.0,1,Valid,173342,-29347.0,0.25,0.7333333333333333,0.5514763008143932,0,False,False,False,True,False,False,False,True,1,2,Approve
4263,154798,47136,7926,19,1,8,38699.5,171160.5,1,Valid,209860,-38699.5,0.25,0.6333333333333333,0.4688713678471298,0,False,False,False,True,False,False,True,False,1,2,Approve
4264,100043,30844,12717,21,17,5,30012.899999999998,113591.1,1,Valid,143604,-30012.899999999994,0.3,0.7,0.5020844037064063,0,False,False,False,False,False,False,False,False,1,3,Approve
4265,190053,33163,12069,21,15,8,41811.66,444525.4162783788,-1,Valid,235285,209240.4162783788,0.22000000000000003,0.7,0.7905348765003112,1,False,False,True,False,True,False,False,False,-1,2,Approve
4266,65764,27920,12,25,2,7,16441.0,77255.0,1,Valid,93696,-16441.0,0.25,0.8333333333333334,0.5222933519858889,0,False,False,False,True,False,False,False,False,1,1,Approve
4267,159014,22550,5894,30,11,8,39753.5,147704.5,1,Valid,187458,-39753.5,0.25,1.0,0.3465075402165847,0,False,False,False,True,False,False,True,False,1,2,Approve
4268,143076,41343,19401,24,21,4,28615.2,175204.8,1,Valid,203820,-28615.20000000001,0.2,0.8,0.523630378260505,0,True,False,False,False,False,True,False,False,1,2,Approve
4269,129007,23254,7392,30,2,5,25801.4,133851.6,1,Valid,159653,-25801.399999999994,0.2,1.0,0.4005571790678025,0,True,False,False,False,False,False,True,False,1,1,Approve
4270,54940,45011,16102,22,20,6,12086.8,103966.2,1,Valid,116053,-12086.800000000003,0.21999999999999997,0.7333333333333333,0.9833429195485985,0,False,False,True,False,False,True,False,False,1,3,Review
4271,137418,25147,689,26,9,4,30231.96,133022.04,1,Valid,163254,-30231.959999999992,0.22,0.8666666666666667,0.36510582310905415,0,False,False,True,False,False,True,False,False,1,2,Approve
